"Prov","cn","Aou","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
"17","American Goldfinch",5290,164520.76,155003.5,0.35429030068315,99218.4,247304.3,79788.625,281036.45,165000,155000,99200,247000,79800,281000,"CO"
"17","Dusky Flycatcher",4690,511253.6,491847,0.269544690969875,344347.7,691897.6,300118.7,811553.324999999,511000,492000,344000,692000,3e+05,812000,"CO"
"17","Marsh Wren",7250,20473.04,18516,0.513933533194609,7715.9,35086.2,6356.475,42036.875,20500,18500,7720,35100,6360,42000,"CO"
"17","Wilson's Warbler",6850,444237.93,423118.5,0.304251037529591,289928.9,607575.7,244752.775,720879.15,444000,423000,290000,608000,245000,721000,"CO"
"17","Peregrine Falcon",3560,705.21,635.5,0.512579581029874,299.9,1060.4,218.425,1563.725,705,636,300,1060,218,1560,"CO"
"17","Northern Bobwhite",2890,23118.82,19134,0.592242146186212,9636.1,39471.5,7158,53945.325,23100,19100,9640,39500,7160,53900,"CO"
"17","Mountain Bluebird",7680,793594.07,751978,0.284354059886133,530034.9,1095921.9,486795.525,1267379.2,794000,752000,530000,1100000,487000,1270000,"CO"
"17","House Sparrow",6882,2735243.78,2562697,0.287989333157004,1711378,3831840.1,1512631.425,4236346.725,2740000,2560000,1710000,3830000,1510000,4240000,"CO"
"17","Lark Bunting",6050,2362544.21,2185029,0.299212596783606,1522143.3,3256502.1,1332954.075,3953499.8,2360000,2190000,1520000,3260000,1330000,3950000,"CO"
"17","Brown-headed Cowbird",4950,1204373.57,1196141,0.160987711388563,948252.7,1428759.2,891109.925,1620787.225,1200000,1200000,948000,1430000,891000,1620000,"CO"
"17","Northern Mockingbird",7030,426853.37,403694,0.329259107051288,271232.2,631617.5,236384.65,750887.625,427000,404000,271000,632000,236000,751000,"CO"
"17","Brewer's Sparrow",5620,1045883.66,1017510.5,0.248383181079785,766041,1396138.8,623953.3,1605405.625,1050000,1020000,766000,1400000,624000,1610000,"CO"
"17","Lincoln's Sparrow",5830,1292196.89,1222132.5,0.308309237778129,869254,1761257.9,752502.475,2153253.175,1290000,1220000,869000,1760000,753000,2150000,"CO"
"17","Eurasian Collared-Dove",22860,646969.97,616783.5,0.297664355500123,417840.7,939377.4,359034.575,1022678.375,647000,617000,418000,939000,359000,1020000,"CO"
"17","Chukar",2882,3268.16,3226,0.750777588282872,0,6320.2,0,7864.375,3270,3230,0,6320,0,7860,"CO"
"17","Lewis's Woodpecker",4080,12287.51,11181.5,0.410281508870023,6723.1,19839.8,4941.15,22571.65,12300,11200,6720,19800,4940,22600,"CO"
"17","Vesper Sparrow",5400,1223935.34,1186755.5,0.242499487393282,863474.2,1596120.5,700211.2,1805672.725,1220000,1190000,863000,1600000,7e+05,1810000,"CO"
"17","Orchard Oriole",5060,50801.07,47737,0.370660769806132,31642.6,71863.9,25159.625,91451.1749999999,50800,47700,31600,71900,25200,91500,"CO"
"17","American Crow",4880,153625.8,147350.5,0.259285740419705,108421.8,215425.2,97387.025,236837.825,154000,147000,108000,215000,97400,237000,"CO"
"17","Northern Rough-winged Swallow",6170,197558.37,192498,0.239442109845684,140577.7,252651.6,128023.2,316370.675,198000,192000,141000,253000,128000,316000,"CO"
"17","Steller's Jay",4780,96971.76,90566.5,0.31743842401418,62125,141098.3,55753.1,169381,97000,90600,62100,141000,55800,169000,"CO"
"17","Great Horned Owl",3750,139643.08,132826,0.278087391879147,93157.1,186681.5,79452.6,226144.725,140000,133000,93200,187000,79500,226000,"CO"
"17","Yellow Warbler",6520,1129333.92,1119947.5,0.204145998798279,852020.7,1474136,746432.075,1596575.225,1130000,1120000,852000,1470000,746000,1600000,"CO"
"17","American Three-toed Woodpecker",4010,29804.19,30545,0.338472422189694,16696.4,42123.1,12440.325,51544.95,29800,30500,16700,42100,12400,51500,"CO"
"17","MacGillivray's Warbler",6800,328518.81,321685,0.232709442262712,235605.3,427115,205556.675,486265.875,329000,322000,236000,427000,206000,486000,"CO"
"17","Tree Swallow",6140,318716.75,299454,0.292907793702118,211139.8,459701.7,178064.075,533013.425,319000,299000,211000,460000,178000,533000,"CO"
"17","White-throated Swift",4250,137214.42,122030,0.506750738392985,66656.4,237499.4,37736.25,284736.675,137000,122000,66700,237000,37700,285000,"CO"
"17","Northern Goshawk",3340,9249.6,8869,0.432135829727054,4563.3,14960.3,3459.925,17924.975,9250,8870,4560,15000,3460,17900,"CO"
"17","Cordilleran Flycatcher",4640,407576.78,389487,0.245016226760582,284807.9,555647.9,230820.65,610099.575,408000,389000,285000,556000,231000,610000,"CO"
"17","Chihuahuan Raven",4870,24459.73,23766.5,0.343010161675545,14644.3,36797.7,10461.325,44468.2,24500,23800,14600,36800,10500,44500,"CO"
"17","Townsend's Solitaire",7540,48634.84,45885,0.384740720948811,27474.2,77563.5,21971.875,87663.15,48600,45900,27500,77600,22000,87700,"CO"
"17","Purple Martin",6110,22932.08,19223.5,0.717435644405514,6126,43392.9,3319.375,60452.2999999999,22900,19200,6130,43400,3320,60500,"CO"
"17","Cedar Waxwing",6190,46346.99,43679.5,0.454220930723752,23571.6,76036.4,11095.95,97312.675,46300,43700,23600,76000,11100,97300,"CO"
"17","Western Tanager",6070,504267.48,466046,0.322701591927359,327357.9,725997,290637.3,844991.45,504000,466000,327000,726000,291000,845000,"CO"
"17","Black-billed Magpie",4750,419353.18,388198.5,0.277419058739671,286222.6,599786.5,255058.725,663921.025,419000,388000,286000,6e+05,255000,664000,"CO"
"17","Yellow-breasted Chat",6830,97458.16,92147,0.345511405122291,58890.2,139764.7,43947.525,167663.9,97500,92100,58900,140000,43900,168000,"CO"
"17","Plumbeous Vireo",6292,434350.08,414457,0.281821539956784,293972.6,603991.1,240420.9,720205.625,434000,414000,294000,604000,240000,720000,"CO"
"17","American Pipit",6970,4179.48,3605,0.817301395894587,249.8,8306.7,38,12301.625,4180,3600,250,8310,38,12300,"CO"
"17","Downy Woodpecker",3940,30140.95,30099,0.310747147132144,18628.6,41266.5,15979.475,51437.7,30100,30100,18600,41300,16000,51400,"CO"
"17","Gray Flycatcher",4691,127099.24,125198,0.266171773401657,86939.6,163515.3,72071.475,205885.95,127000,125000,86900,164000,72100,206000,"CO"
"17","Canyon Towhee",5910,30612.04,27730,0.499484297825782,14717.4,51557.2,4530.7,61855.1,30600,27700,14700,51600,4530,61900,"CO"
"17","Chestnut-collared Longspur",5380,17425.72,15248.5,0.709189013805348,3319.1,34096.7,1687.8,39920.9,17400,15200,3320,34100,1690,39900,"CO"
"17","Cassin's Kingbird",4480,129322.94,123904.5,0.400032396855388,70445.5,199628.8,47094.05,240888,129000,124000,70400,2e+05,47100,241000,"CO"
"17","Red Crossbill",5210,288267.03,266833,0.358519970584223,172244.1,421480.6,128658.075,519312.625,288000,267000,172000,421000,129000,519000,"CO"
"17","Warbling Vireo",6270,2216136.36,2197627.5,0.207920350804137,1601260.6,2852046.1,1525937.825,3214929.575,2220000,2200000,1600000,2850000,1530000,3210000,"CO"
"17","Long-eared Owl",3660,3888.74,2516,1.04222739028561,0,9118.9,0,13348.475,3890,2520,0,9120,0,13300,"CO"
"17","Lesser Goldfinch",5300,325114.17,317528,0.253658017621924,230535.1,438764.3,176244.05,470819.075,325000,318000,231000,439000,176000,471000,"CO"
"17","Fox Sparrow",5850,45164.67,39370.5,0.411694954504997,25340.2,71499.6,20830.375,86798.2,45200,39400,25300,71500,20800,86800,"CO"
"17","Golden Eagle",3490,5827.56,5662,0.22069260928123,4369.7,7556.3,3953.375,8488.7,5830,5660,4370,7560,3950,8490,"CO"
"17","Short-eared Owl",3670,986.98,913.5,0.534083463032646,412.8,1586.3,237.65,2031.35,987,914,413,1590,238,2030,"CO"
"17","Black Phoebe",4580,3656.97,2865,0.709383939217789,1037.1,7310.5,0,10443.875,3660,2860,1040,7310,0,10400,"CO"
"17","Grace's Warbler",6640,54726.56,51614.5,0.566655323553442,16343.4,97451.2,10441.8,128790.675,54700,51600,16300,97500,10400,129000,"CO"
"17","White-breasted Nuthatch",7270,163754.61,157137,0.246366609603334,114235.5,230330.2,100562.95,240459.05,164000,157000,114000,230000,101000,240000,"CO"
"17","Dickcissel",6040,125178.73,112007,0.407612983355641,71482.7,189035.9,47840.5,242163.325,125000,112000,71500,189000,47800,242000,"CO"
"17","Lazuli Bunting",5990,265517.6,246072.5,0.387477601491159,136487,402487.3,106886.55,515705.675,266000,246000,136000,402000,107000,516000,"CO"
"17","Canyon Wren",7170,10307.6,9494,0.550363601962277,4961.8,16997.7,2591.725,24123.325,10300,9490,4960,17000,2590,24100,"CO"
"17","Rock Pigeon",3131,280503.09,268593.5,0.297674921561416,183958.3,384398,156262.925,506381.15,281000,269000,184000,384000,156000,506000,"CO"
"17","Loggerhead Shrike",6220,169194.21,165125,0.209922529948545,131354.4,219040.2,111131.7,242816.75,169000,165000,131000,219000,111000,243000,"CO"
"17","Red-winged Blackbird",4980,2528147.15,2452001.5,0.225261671194305,1796731.8,3264583.7,1655287.775,3624503.025,2530000,2450000,1800000,3260000,1660000,3620000,"CO"
"17","Red-headed Woodpecker",4060,7566.48,7037,0.407547669460345,4083.4,11333.5,3679.75,13959.475,7570,7040,4080,11300,3680,14000,"CO"
"17","Mountain Chickadee",7380,453963.38,436105,0.277333303272247,317320,609629.2,277321.475,746359,454000,436000,317000,610000,277000,746000,"CO"
"17","Blue-gray Gnatcatcher",7510,4237750.2,3820102.5,0.472029402526493,2042237,7199069,1490731.3,8781859.02499999,4240000,3820000,2040000,7200000,1490000,8780000,"CO"
"17","Savannah Sparrow",5420,578929.02,559711.5,0.289359738141143,370134.9,817678.9,311790.675,951577.775,579000,560000,370000,818000,312000,952000,"CO"
"17","Olive-sided Flycatcher",4590,22581.45,21295,0.34130260265353,14018.8,34039.2,11746.9,40534.025,22600,21300,14000,34000,11700,40500,"CO"
"17","Canada Jay",4840,27439.68,26301.5,0.350109777553887,16620.3,40493.6,11078.25,47017.525,27400,26300,16600,40500,11100,47000,"CO"
"17","Horned Lark",4740,8301589.34,8176585,0.2504387099628,6005496,11096095.6,5224314.75,12527540.15,8300000,8180000,6010000,11100000,5220000,12500000,"CO"
"17","Black-headed Grosbeak",5960,636136.83,594779,0.220125684789261,482537.5,844411.6,451158.775,935996.8,636000,595000,483000,844000,451000,936000,"CO"
"17","American Kestrel",3600,90879.15,85683.5,0.233391816053717,67239.9,119043.1,59664.975,141891.975,90900,85700,67200,119000,59700,142000,"CO"
"17","House Wren",7210,1230465.95,1183632.5,0.196397144425234,912555.9,1578298.5,847856.8,1703054.775,1230000,1180000,913000,1580000,848000,1700000,"CO"
"17","Golden-crowned Kinglet",7480,224944.5,183189.5,0.614563509817649,82210.5,427815.2,58202.725,606366.875,225000,183000,82200,428000,58200,606000,"CO"
"17","Juniper Titmouse",7331,15295.12,13969,0.416454974132731,9003.9,23586.9,5910.5,30753.65,15300,14000,9000,23600,5910,30800,"CO"
"17","Pinyon Jay",4920,55908.83,51566.5,0.389090416065694,31521.6,86477.8,26321.5,101114.975,55900,51600,31500,86500,26300,101000,"CO"
"17","White-crowned Sparrow",5540,766180.6,778447.5,0.336686035862999,455003.7,1067541.8,395014.75,1328139.75,766000,778000,455000,1070000,395000,1330000,"CO"
"17","Dusky Grouse",2970,6678.1,6392,0.384011878061935,3587.9,10199.1,2230.65,11652.2,6680,6390,3590,10200,2230,11700,"CO"
"17","Chimney Swift",4230,6220.09,5674.5,0.662444874355541,1233.7,11617,829.025,15661.825,6220,5670,1230,11600,829,15700,"CO"
"17","Belted Kingfisher",3900,8165.97,7593,0.482511640441716,3901,12843,2310.825,16869.875,8170,7590,3900,12800,2310,16900,"CO"
"17","Ladder-backed Woodpecker",3960,8455.16,7398,0.598850288198105,2577.5,15163.8,1176.65,21659.475,8460,7400,2580,15200,1180,21700,"CO"
"17","Brown Creeper",7260,48219.9,45791,0.432914247899611,25320.4,79346.3,18753.5,101821.95,48200,45800,25300,79300,18800,102000,"CO"
"17","Pine Siskin",5330,1607974.78,1585006.5,0.229650264506228,1123585.6,2078103.8,963368.575,2235642.525,1610000,1590000,1120000,2080000,963000,2240000,"CO"
"17","Clark's Nutcracker",4910,51391.33,47593.5,0.343927736818814,30511.2,74781.7,23588.025,90122.375,51400,47600,30500,74800,23600,90100,"CO"
"17","Swainson's Thrush",7580,44323.16,41093.5,0.392182495873468,24966.6,70615,19665.425,82681.35,44300,41100,25000,70600,19700,82700,"CO"
"17","Gunnison Sage-Grouse",3089,4247.08,2952,1.01537165666655,169,10687.8,0,15223.8,4250,2950,169,10700,0,15200,"CO"
"17","White-winged Dove",3190,1030.8,825.5,0.823301089989793,197.1,2245.5,29.45,3362.89999999999,1030,826,197,2250,29.5,3360,"CO"
"17","Swainson's Hawk",3420,100131.07,97506.5,0.266035377594099,68902.5,136306.7,55146.4,154241.275,1e+05,97500,68900,136000,55100,154000,"CO"
"17","Eastern Bluebird",7660,523.61,431.5,0.998227890630909,0,1212.5,0,1834.875,524,432,0,1210,0,1830,"CO"
"17","Greater Sage-Grouse",3090,8066.82,7694,0.812183794122473,882.8,14553.5,448.525,22197.15,8070,7690,883,14600,449,22200,"CO"
"17","Common Nighthawk",4200,773891.48,758374.5,0.212784448395788,572689.9,952357.3,539486.475,1103297.8,774000,758000,573000,952000,539000,1100000,"CO"
"17","Red-breasted Nuthatch",7280,124122.67,121435.5,0.233488291733766,87741.9,160395.2,78243.2,182886.725,124000,121000,87700,160000,78200,183000,"CO"
"17","Bewick's Wren",7190,62327.06,59878,0.308181421832351,39501.7,88880.9,32362,98999.475,62300,59900,39500,88900,32400,99000,"CO"
"17","Black-capped Chickadee",7350,178659.5,167901,0.284647154972741,119999.2,249975.1,104054.625,292017.975,179000,168000,120000,250000,104000,292000,"CO"
"17","Spotted Towhee",5880,2534957.37,2438284.5,0.209344271687981,1935264.6,3177215.9,1689440.125,3699810.375,2530000,2440000,1940000,3180000,1690000,3700000,"CO"
"17","Pygmy Nuthatch",7300,196631.59,194672,0.354937691155996,117693.5,294772.6,73393.85,326609.575,197000,195000,118000,295000,73400,327000,"CO"
"17","Mourning Dove",3160,3960886.65,3675672.5,0.233287106199813,2902966.5,5306169.2,2590007.5,5591230.4,3960000,3680000,2900000,5310000,2590000,5590000,"CO"
"17","Brewer's Blackbird",5100,750859.52,709045,0.273128748356049,507383.5,981377.8,419061.95,1206580.425,751000,709000,507000,981000,419000,1210000,"CO"
"17","Gray Vireo",6340,31614.28,28568,0.499742931456398,14828.4,49672,10442.675,67842.1,31600,28600,14800,49700,10400,67800,"CO"
"17","Ash-throated Flycatcher",4540,135354.76,122981,0.327461174048808,89347.8,208558.5,63604.775,225975.25,135000,123000,89300,209000,63600,226000,"CO"
"17","Orange-crowned Warbler",6460,214284.58,212398,0.280388353304959,145335.4,292042.2,121893.375,339836.55,214000,212000,145000,292000,122000,340000,"CO"
"17","Gray Catbird",7040,84300.66,81848.5,0.262589434480888,59769.7,113616.2,44449.55,126205.65,84300,81800,59800,114000,44400,126000,"CO"
"17","Ovenbird",6740,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CO"
"17","Bank Swallow",6160,8647.29,6274,0.767990445818465,1909.5,17334.4,1402.375,24946,8650,6270,1910,17300,1400,24900,"CO"
"17","Hermit Thrush",7590,594819.6,570923,0.310669790867413,401755.9,829394.8,306378.85,1015637.375,595000,571000,402000,829000,306000,1020000,"CO"
"17","Black-chinned Hummingbird",4290,420718.52,347265.5,0.572187412083182,203155.1,771582.5,157331.45,1037828.775,421000,347000,203000,772000,157000,1040000,"CO"
"17","Northern Pygmy-Owl",3790,3186.13,2931,0.562554632664778,1357.4,5678.1,820.575,7840.8,3190,2930,1360,5680,821,7840,"CO"
"17","Band-tailed Pigeon",3120,10437.62,9519,0.598010906274509,2973.3,18038.3,1802.925,25077.15,10400,9520,2970,18000,1800,25100,"CO"
"17","Western Kingbird",4470,2009332.42,1887674.5,0.268327523794677,1399808.6,2740941.2,1283618.05,2990783.275,2010000,1890000,1400000,2740000,1280000,2990000,"CO"
"17","Grasshopper Sparrow",5460,1408320.76,1351043,0.240742573304841,1016925.6,1894603.5,894524.575,2162819.775,1410000,1350000,1020000,1890000,895000,2160000,"CO"
"17","Ruby-crowned Kinglet",7490,1585186.19,1559158.5,0.277596164991505,1081588.3,2178053.2,975579.325,2572809.55,1590000,1560000,1080000,2180000,976000,2570000,"CO"
"17","Red-tailed Hawk",3370,90360.98,88898.5,0.187896458555882,68723.8,112798.7,63808.625,122057.375,90400,88900,68700,113000,63800,122000,"CO"
"17","Prairie Falcon",3550,5323.91,5344,0.256469923448952,3638,7013.3,2968.825,7663.575,5320,5340,3640,7010,2970,7660,"CO"
"17","Greater Prairie-Chicken",3050,16005.91,11839.5,1.08944213745211,0,41025.1,0,58846.25,16000,11800,0,41000,0,58800,"CO"
"17","Red-naped Sapsucker",4021,152899,147469,0.233887965006391,109816,208136.5,97566.475,220019.975,153000,147000,110000,208000,97600,220000,"CO"
"17","Sagebrush Sparrow",5738,94905.8,92224,0.44036044250392,52237,153111.8,27739.6,195541.175,94900,92200,52200,153000,27700,196000,"CO"
"17","Rock Wren",7150,173346.7,165676.5,0.332429917447153,112168.7,247719.1,94044.875,325216.225,173000,166000,112000,248000,94000,325000,"CO"
"17","Black-throated Sparrow",5730,16209.93,14847.5,0.56365920502876,5282,26850.3,3637.35,37744.425,16200,14800,5280,26900,3640,37700,"CO"
"17","Great-tailed Grackle",5120,60011.15,50693,0.491248787717892,30894.1,95180.2000000001,25481.95,141629.425,60000,50700,30900,95200,25500,142000,"CO"
"17","Brown Thrasher",7050,22836.14,21200.5,0.385068127718176,12639.5,36082.8,10213.775,42424.025,22800,21200,12600,36100,10200,42400,"CO"
"17","Bushtit",7430,58899.45,52980.5,0.473986755141937,28380.7,96951.9,21855.65,120941.05,58900,53000,28400,97000,21900,121000,"CO"
"17","Williamson's Sapsucker",4040,43615.15,41640,0.364875809725125,24715.1,63983.2,21796.575,82158.5,43600,41600,24700,64000,21800,82200,"CO"
"17","Common Poorwill",4180,53020.64,49450,0.420204268336618,29346.2,80293.9,23549.075,101263.75,53000,49400,29300,80300,23500,101000,"CO"
"17","Common Raven",4860,104748.43,104561,0.245075887291346,74200,136374,63216.65,169823.4,105000,105000,74200,136000,63200,170000,"CO"
"17","Cliff Swallow",6120,2515472.52,2451353,0.254808775483033,1761533.4,3343757.6,1489329.975,3959884.725,2520000,2450000,1760000,3340000,1490000,3960000,"CO"
"17","Common Yellowthroat",6810,98517.39,94323.5,0.300649361984171,63647,141882.8,49371.95,164449,98500,94300,63600,142000,49400,164000,"CO"
"17","Green-tailed Towhee",5900,1411414.03,1296282,0.312340884333744,951129.2,1939412.4,814400,2531562.65,1410000,1300000,951000,1940000,814000,2530000,"CO"
"17","Say's Phoebe",4570,452315.13,437151.5,0.210350796116544,337037.6,590238,299384.425,643178.25,452000,437000,337000,590000,299000,643000,"CO"
"17","Greater Roadrunner",3850,4995.98,4746,0.603380825518935,1764.4,9065.8,439.95,12500.65,5000,4750,1760,9070,440,12500,"CO"
"17","Hairy Woodpecker",3930,122571.79,120317,0.211399142917881,91179.2,155472.4,76592.6,176043.95,123000,120000,91200,155000,76600,176000,"CO"
"17","Cassin's Finch",5180,186718.52,187114.5,0.280370533130748,117354,253492.4,101597.8,296121.05,187000,187000,117000,253000,102000,296000,"CO"
"17","Thick-billed Longspur",5390,71690.3,59963,0.826342775413365,8158.9,144885.5,1962.5,220006.725,71700,60000,8160,145000,1960,220000,"CO"
"17","Cooper's Hawk",3330,20973.58,19003.5,0.504503495719849,9802.4,33668,7173.6,47342.775,21000,19000,9800,33700,7170,47300,"CO"
"17","Blue Jay",4770,8622.71,7782.5,0.507827759104241,3761.8,13689.5,2776.15,17745.025,8620,7780,3760,13700,2780,17700,"CO"
"17","White-winged Crossbill",5220,2632.23,2233.5,0.670079164872322,804.6,4802.1,519.525,7520.9,2630,2230,805,4800,520,7520,"CO"
"17","Northern Harrier",3310,9173.05,8849.5,0.269213857638436,6173,12404,5260.7,14115.2,9170,8850,6170,12400,5260,14100,"CO"
"17","Pine Grosbeak",5150,49845.78,46373,0.384642426393019,29756,79769.4,22617.125,91422.85,49800,46400,29800,79800,22600,91400,"CO"
"17","Virginia's Warbler",6440,216493.22,214046.5,0.236261297149634,153634.9,293558.1,142934.925,312967,216000,214000,154000,294000,143000,313000,"CO"
"17","Yellow-billed Cuckoo",3870,311.81,201,1.13628985991576,0,667.200000000001,0,1248.575,312,201,0,667,0,1250,"CO"
"17","Common Grackle",5110,1103346.15,1050202.5,0.339512689302187,689412.8,1599699.4,616966.925,1781353.65,1100000,1050000,689000,1600000,617000,1780000,"CO"
"17","American Dipper",7010,8603.45,7954,0.460187177400599,4010.2,12577.4,3171.925,18795.95,8600,7950,4010,12600,3170,18800,"CO"
"17","Blue Grosbeak",5970,322799.62,312945,0.227841790926272,242503.7,425643.1,215076.9,506680.625,323000,313000,243000,426000,215000,507000,"CO"
"17","Wild Turkey",3100,34147.98,33778,0.294996381123786,21885.4,46702.3,18669.05,55309.25,34100,33800,21900,46700,18700,55300,"CO"
"17","Osprey",3640,2176.65,1975.5,0.557659406560723,990.7,3750.4,578.15,5453.125,2180,1980,991,3750,578,5450,"CO"
"17","Eastern Kingbird",4440,74774.39,69791,0.343861976752723,46283.2,106565.6,34069.7,136043.325,74800,69800,46300,107000,34100,136000,"CO"
"17","Black-throated Gray Warbler",6650,105388.4,102230.5,0.32151997733038,65646.7,149009.2,56038.9,177405.05,105000,102000,65600,149000,56000,177000,"CO"
"17","Song Sparrow",5810,845212.46,823826,0.215723063238398,620201.8,1091974.2,564133.75,1174649.525,845000,824000,620000,1090000,564000,1170000,"CO"
"17","European Starling",4930,1119486.52,1094540,0.268736528552352,793568.6,1445311.3,649101.95,1824606.75,1120000,1090000,794000,1450000,649000,1820000,"CO"
"17","Turkey Vulture",3250,52251.22,50862,0.211875809428842,40780.7,66632.5,32855.425,79558.6999999999,52300,50900,40800,66600,32900,79600,"CO"
"17","Baltimore Oriole",5070,3481.67,3105.5,0.775896861669991,0,6660.6,0,9665.74999999999,3480,3110,0,6660,0,9670,"CO"
"17","Western Meadowlark",5011,7090995.02,6851808.5,0.240196268608186,5044119.3,9604349.9,4583491.5,10396819.45,7090000,6850000,5040000,9600000,4580000,10400000,"CO"
"17","Violet-green Swallow",6150,656784.77,578402,0.393798226829894,420956.3,1021760.5,322544.425,1226672.25,657000,578000,421000,1020000,323000,1230000,"CO"
"17","Sage Thrasher",7020,371621.54,355399.5,0.290711560821875,258326.5,528294.3,188718.375,583419.075,372000,355000,258000,528000,189000,583000,"CO"
"17","Veery",7560,11570.34,9436.5,0.881638166587944,1557.8,23572.2,921.075,35268.775,11600,9440,1560,23600,921,35300,"CO"
"17","Barn Swallow",6130,643674.42,613085.5,0.266442790811668,465982.8,878704.7,374493.05,998302.925,644000,613000,466000,879000,374000,998000,"CO"
"17","Yellow-headed Blackbird",4970,111376.22,105952,0.443479252016539,59413.8,166220.6,45901.075,230968.525,111000,106000,59400,166000,45900,231000,"CO"
"17","Hammond's Flycatcher",4680,154365.13,148490.5,0.254337342679415,106270.4,204090.9,95061.775,239948.25,154000,148000,106000,204000,95100,240000,"CO"
"17","Bobolink",4940,1177.94,1014,1.01233872585971,0,2923.4,0,3953.45,1180,1010,0,2920,0,3950,"CO"
"17","Willow Flycatcher",4660,44941.84,41247,0.396542680158622,23872.8,67435.8,17879.475,83227.675,44900,41200,23900,67400,17900,83200,"CO"
"18","Blue-gray Gnatcatcher",7510,222657.21,193719,0.534845882393937,95033.9,395665.4,69301.1,491025.225,223000,194000,95000,396000,69300,491000,"CT"
"18","Cooper's Hawk",3330,1228.6,1157,0.382344961418618,700.1,1899.3,512.15,2326.3,1230,1160,700,1900,512,2330,"CT"
"18","Chipping Sparrow",5600,543285.54,525816,0.202420598953608,421946.2,680438.9,370920.875,774781.825,543000,526000,422000,680000,371000,775000,"CT"
"18","Acadian Flycatcher",4650,1428.9,1211.5,0.660844971144254,391.8,2816.5,210.3,3512.1,1430,1210,392,2820,210,3510,"CT"
"18","Worm-eating Warbler",6390,10917.44,9734.5,0.529585965417259,4490.2,19052.5,3211,24316.425,10900,9730,4490,19100,3210,24300,"CT"
"18","Blue Jay",4770,38015.54,36566.5,0.331599110239468,24497,53213.7,19677.175,70571.175,38000,36600,24500,53200,19700,70600,"CT"
"18","Magnolia Warbler",6570,141.15,69,1.28770608184572,0,397.2,0,635.075,141,69,0,397,0,635,"CT"
"18","Downy Woodpecker",3940,92854.9,91343,0.211543239734081,68276.6,118367.7,62937.55,131790.625,92900,91300,68300,118000,62900,132000,"CT"
"18","Purple Martin",6110,828.45,710,0.846738734819795,110.7,1767.5,61.275,2320.15,828,710,111,1770,61.3,2320,"CT"
"18","Bald Eagle",3520,45.17,34,0.970049273965712,0,106.3,0,140.25,45.2,34,0,106,0,140,"CT"
"18","Black-billed Cuckoo",3880,1547.41,1475,0.392568837117231,868.9,2362.7,721.55,3107.05,1550,1480,869,2360,722,3110,"CT"
"18","Red-winged Blackbird",4980,83814.54,75632.5,0.361271944273395,52660.8,128541.5,43872.45,153695.5,83800,75600,52700,129000,43900,154000,"CT"
"18","Eastern Screech-Owl",3730,1918.72,1418.5,1.0482664082723,0,4389,0,6790.225,1920,1420,0,4390,0,6790,"CT"
"18","Northern Cardinal",5930,277096.15,259219,0.268089172536854,190272.5,391460.8,177221.925,438656.35,277000,259000,190000,391000,177000,439000,"CT"
"18","Eastern Whip-poor-will",4171,2457.78,1913,0.895815062444073,0,5756.5,0,7161.85,2460,1910,0,5760,0,7160,"CT"
"18","Tufted Titmouse",7310,73579.05,70161,0.288217657087888,49488.9,105641.4,41837.15,114638.425,73600,70200,49500,106000,41800,115000,"CT"
"18","Sharp-shinned Hawk",3320,248.83,220.5,0.865570703407824,0,558.2,0,649.825,249,220,0,558,0,650,"CT"
"18","White-breasted Nuthatch",7270,86797.35,84307.5,0.221665873130395,64837,114452.2,59608.85,128187.35,86800,84300,64800,114000,59600,128000,"CT"
"18","Hermit Thrush",7590,483.14,337.5,0.930053379642823,34.8,1099.1,0,1566.75,483,338,34.8,1100,0,1570,"CT"
"18","American Crow",4880,35550.69,34075.5,0.225978379458748,26038.5,45377.2,22700.825,52709.3,35600,34100,26000,45400,22700,52700,"CT"
"18","Chimney Swift",4230,39631.42,37314.5,0.301108173614976,24841.4,56820.8,21823.875,60434.875,39600,37300,24800,56800,21800,60400,"CT"
"18","Common Yellowthroat",6810,110843.53,108003,0.2174750291775,81770.3,140087.6,74923.425,158572.675,111000,108000,81800,140000,74900,159000,"CT"
"18","Louisiana Waterthrush",6760,4802.04,4497,0.421762837595277,2494.9,7737.5,2086.75,9700.35,4800,4500,2490,7740,2090,9700,"CT"
"18","Broad-winged Hawk",3430,4176.35,3622,0.510738573792149,2012.2,7147.4,1614.45,10106.8,4180,3620,2010,7150,1610,10100,"CT"
"18","Black Vulture",3260,247.3,178,0.897179702922267,33.9,577.8,0,746.35,247,178,33.9,578,0,746,"CT"
"18","House Finch",5190,76632.25,75439.5,0.231161774022776,55031.6,100950,53264.975,115321.125,76600,75400,55000,101000,53300,115000,"CT"
"18","Swamp Sparrow",5840,9231.07,8694.5,0.517494308863458,3324.6,16457.7,1265.4,19405.275,9230,8690,3320,16500,1270,19400,"CT"
"18","Chestnut-sided Warbler",6590,21798.7,20355.5,0.470813181351854,9598.4,37044.5,5263.525,41686.925,21800,20400,9600,37000,5260,41700,"CT"
