"Prov","cn","Aou","BCR","n.routes","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
2,"Northern Parula",6480,27,57,486321.77,454226,0.242379548140252,361949.4,625234.1,335790.3,778844.7,486000,454000,362000,625000,336000,779000,"AL"
2,"Scarlet Tanager",6080,27,57,4090.53,3609,0.647930111310524,1546.2,7849.3,1015.2,10805.675,4090,3610,1550,7850,1020,10800,"AL"
2,"Common Nighthawk",4200,28,21,865.81,768,0.800906431295441,0,1693.1,0,2481.05,866,768,0,1690,0,2480,"AL"
2,"Red-bellied Woodpecker",4090,27,57,635073.35,615828.5,0.268930710362186,425917.2,859149,390886.025,961749.649999999,635000,616000,426000,859000,391000,962000,"AL"
2,"Black Vulture",3260,28,21,11703.38,11045.5,0.507117543597966,4940.8,20402.5,3936.35,25571.375,11700,11000,4940,20400,3940,25600,"AL"
2,"Yellow-throated Vireo",6280,28,21,81682.78,79551.5,0.236614296329107,58410,106107.8,50615.575,122166.2,81700,79600,58400,106000,50600,122000,"AL"
2,"Northern Bobwhite",2890,24,6,7370.88,6747,0.509827760178018,2809.7,13352.2,1898.2,15834.55,7370,6750,2810,13400,1900,15800,"AL"
2,"Cooper's Hawk",3330,24,6,1737.47,1582,0.519102923363288,626.9,3011.8,197.075,3666.125,1740,1580,627,3010,197,3670,"AL"
2,"Swainson's Warbler",6380,27,57,35377.31,33317.5,0.317549063216867,21760.6,52494.9,19916.125,61442.775,35400,33300,21800,52500,19900,61400,"AL"
2,"Blue-gray Gnatcatcher",7510,24,6,927891.7,765850.5,0.515601450768876,506855.3,1592776.7,383936.35,2184586.7,928000,766000,507000,1590000,384000,2180000,"AL"
2,"Cooper's Hawk",3330,27,57,14736.69,13955.5,0.32512303479595,9187.2,21496.2,7267.8,25794.175,14700,14000,9190,21500,7270,25800,"AL"
2,"Cooper's Hawk",3330,28,21,8812.15,8344,0.273031085347072,6075.9,11996.6,5123.475,13883.15,8810,8340,6080,12000,5120,13900,"AL"
2,"White-breasted Nuthatch",7270,27,57,9845.98,9226.5,0.384783457219322,6033.3,14057.6,3896.525,19677,9850,9230,6030,14100,3900,19700,"AL"
2,"Northern Parula",6480,29,5,67108.6,65904,0.217893870699836,47103.1,86432.7,43249.7,97020.525,67100,65900,47100,86400,43200,97000,"AL"
2,"House Finch",5190,27,57,242528.69,229611.5,0.289056412470951,165162.3,338225,134977.225,407556.775,243000,230000,165000,338000,135000,408000,"AL"
2,"Wood Thrush",7550,27,57,423151.8,398588.5,0.285503031040964,279872.7,594354.2,228966.175,622409.55,423000,399000,280000,594000,229000,622000,"AL"
2,"Tufted Titmouse",7310,24,6,52719.16,51546,0.303505714442507,32753.4,73298.6,26216.225,89208.025,52700,51500,32800,73300,26200,89200,"AL"
2,"Barred Owl",3680,29,5,4385.38,3709.5,0.732845896612107,1201.2,8815,0,11160.65,4390,3710,1200,8820,0,11200,"AL"
2,"Red-bellied Woodpecker",4090,29,5,34045.93,33048.5,0.32555339194823,20964.7,47321.2,19194.75,58939,34000,33000,21000,47300,19200,58900,"AL"
2,"Brown Thrasher",7050,28,21,107830.4,94187.5,0.320096726828614,72356.8,159386.1,62245,177040.4,108000,94200,72400,159000,62200,177000,"AL"
2,"Eastern Towhee",5870,24,6,197073.96,198253,0.224522673144548,144414.6,258230.2,117042.025,280148.7,197000,198000,144000,258000,117000,280000,"AL"
2,"Inca Dove",3210,27,57,1772.64,1468,0.78029947335263,306,3631.1,151.925,5281.05,1770,1470,306,3630,152,5280,"AL"
2,"Eastern Towhee",5870,27,57,1247263.14,1206267,0.158815334548534,1014460.7,1533435.2,947758.6,1652883.225,1250000,1210000,1010000,1530000,948000,1650000,"AL"
2,"European Starling",4930,27,57,201810.22,190231.5,0.359456885004853,114405.3,298595.3,94905.575,367714.7,202000,190000,114000,299000,94900,368000,"AL"
2,"American Goldfinch",5290,27,57,21430.52,20741.5,0.475276530308381,10135.2,32951.4,7184.05,46582.7749999999,21400,20700,10100,33000,7180,46600,"AL"
2,"Hairy Woodpecker",3930,28,21,9657.73,9547,0.287743648484733,6442,13250.9,5419.275,14826.275,9660,9550,6440,13300,5420,14800,"AL"
2,"Hairy Woodpecker",3930,24,6,526.99,388,0.938706917584571,0,1311.4,0,1780.925,527,388,0,1310,0,1780,"AL"
2,"Yellow-throated Warbler",6630,24,6,6683.47,6043,0.496632603185473,2666.2,11278.8,1560.325,14220.475,6680,6040,2670,11300,1560,14200,"AL"
2,"Swainson's Warbler",6380,29,5,2996.18,3088.5,0.485936701352361,1186.2,4415.9,608.85,5968.975,3000,3090,1190,4420,609,5970,"AL"
2,"Pileated Woodpecker",4050,24,6,1735.93,1689.5,0.396894305866991,842.9,2773.4,599.175,3068.2,1740,1690,843,2770,599,3070,"AL"
2,"Common Nighthawk",4200,27,57,31492.22,27843,0.734424501112624,8993.4,57898.9,6701.95,92795.8749999998,31500,27800,8990,57900,6700,92800,"AL"
2,"Eastern Kingbird",4440,24,6,32743.11,32050,0.273693377644443,21271.4,46037.2,17808.35,52832.45,32700,32000,21300,46000,17800,52800,"AL"
