"cn","Aou","GL.mean.PopEst","GL.med.PopEst","GL.80LCI.PopEst","GL.80UCI.PopEst","GL.95LCI.PopEst","GL.95UCI.PopEst","WH.mean.PopEst","WH.med.PopEst","WH.80LCI.PopEst","WH.80UCI.PopEst","WH.95LCI.PopEst","WH.95UCI.PopEst","USCAN.mean.PopEst","USCAN.med.PopEst","USCAN.80LCI.PopEst","USCAN.80UCI.PopEst","USCAN.95LCI.PopEst","USCAN.95UCI.PopEst","rounded.GL.mean.PopEst","rounded.GL.med.PopEst","rounded.GL.80LCI.PopEst","rounded.GL.80UCI.PopEst","rounded.GL.95LCI.PopEst","rounded.GL.95UCI.PopEst","rounded.WH.mean.PopEst","rounded.WH.med.PopEst","rounded.WH.80LCI.PopEst","rounded.WH.80UCI.PopEst","rounded.WH.95LCI.PopEst","rounded.WH.95UCI.PopEst","rounded.USCAN.mean.PopEst","rounded.USCAN.med.PopEst","rounded.USCAN.80LCI.PopEst","rounded.USCAN.80UCI.PopEst","rounded.USCAN.95LCI.PopEst","rounded.USCAN.95UCI.PopEst","PS.Score","PS.80LCI.Score","PS.80UCI.Score","PS.95LCI.Score","PS.95UCI.Score","availability","edr"
"Gray Vireo",6340,1330305.69858553,1267204.13147451,1003350.36124962,1805228.65574438,922059.936908517,1948982.31912079,1330305.69858553,1267204.13147451,1003350.36124962,1805228.65574438,922059.936908517,1948982.31912079,1307291.41,1245281.5,985992.4,1773998.2,906108.3,1915264.925,1330000,1270000,1e+06,1810000,922000,1950000,1330000,1270000,1e+06,1810000,922000,1950000,1310000,1250000,986000,1770000,906000,1920000,3,3,3,3,3,TRUE,TRUE
"Black-and-white Warbler",6360,85355175.22,85329806,80208933.3,90531382.9,78297766,92215655.025,85355175.22,85329806,80208933.3,90531382.9,78297766,92215655.025,85355175.22,85329806,80208933.3,90531382.9,78297766,92215655.025,85400000,85300000,80200000,90500000,78300000,92200000,85400000,85300000,80200000,90500000,78300000,92200000,85400000,85300000,80200000,90500000,78300000,92200000,1,1,1,1,1,TRUE,TRUE
"Prothonotary Warbler",6370,16877624.96,16403495.5,13865607.7,19831907.2,13027844.25,22445425.3,16877624.96,16403495.5,13865607.7,19831907.2,13027844.25,22445425.3,16877624.96,16403495.5,13865607.7,19831907.2,13027844.25,22445425.3,16900000,16400000,13900000,19800000,1.3e+07,22400000,16900000,16400000,13900000,19800000,1.3e+07,22400000,16900000,16400000,13900000,19800000,1.3e+07,22400000,2,2,2,2,2,TRUE,TRUE
"Swainson's Warbler",6380,2734563.97,2699894,2407831.8,3102308.2,2189099.95,3261269.2,2734563.97,2699894,2407831.8,3102308.2,2189099.95,3261269.2,2734563.97,2699894,2407831.8,3102308.2,2189099.95,3261269.2,2730000,2700000,2410000,3100000,2190000,3260000,2730000,2700000,2410000,3100000,2190000,3260000,2730000,2700000,2410000,3100000,2190000,3260000,3,3,3,3,3,TRUE,TRUE
"Worm-eating Warbler",6390,7355672.62,7242637,6481235.8,8301927.9,6263419.65,8768312.2,7355672.62,7242637,6481235.8,8301927.9,6263419.65,8768312.2,7355672.62,7242637,6481235.8,8301927.9,6263419.65,8768312.2,7360000,7240000,6480000,8300000,6260000,8770000,7360000,7240000,6480000,8300000,6260000,8770000,7360000,7240000,6480000,8300000,6260000,8770000,2,2,2,2,2,TRUE,TRUE
"Blue-winged Warbler",6410,4857196.52,4868238.5,4298003.9,5465491.2,4098056.35,5708040.925,4857196.52,4868238.5,4298003.9,5465491.2,4098056.35,5708040.925,4857196.52,4868238.5,4298003.9,5465491.2,4098056.35,5708040.925,4860000,4870000,4300000,5470000,4100000,5710000,4860000,4870000,4300000,5470000,4100000,5710000,4860000,4870000,4300000,5470000,4100000,5710000,3,3,2,3,2,TRUE,TRUE
"Golden-winged Warbler",6420,1561412.94,1546602.5,1311455.7,1862496,1166845.85,2047641.85,1561412.94,1546602.5,1311455.7,1862496,1166845.85,2047641.85,1561412.94,1546602.5,1311455.7,1862496,1166845.85,2047641.85,1560000,1550000,1310000,1860000,1170000,2050000,1560000,1550000,1310000,1860000,1170000,2050000,1560000,1550000,1310000,1860000,1170000,2050000,3,3,3,3,3,TRUE,TRUE
"Lucy's Warbler",6430,6765520.11530267,6139167.81551573,4153477.50344655,9882518.86201278,3075665.08961023,11907434.9229227,6765520.11530267,6139167.81551573,4153477.50344655,9882518.86201278,3075665.08961023,11907434.9229227,5398208.5,4898442,3314059.7,7885261.8,2454073.175,9500942.325,6770000,6140000,4150000,9880000,3080000,11900000,6770000,6140000,4150000,9880000,3080000,11900000,5400000,4900000,3310000,7890000,2450000,9500000,2,3,2,3,2,TRUE,TRUE
"Virginia's Warbler",6440,2997572.95,2917967.5,2106748.7,3919852.7,1811992.925,4282620.225,2997572.95,2917967.5,2106748.7,3919852.7,1811992.925,4282620.225,2997572.95,2917967.5,2106748.7,3919852.7,1811992.925,4282620.225,3e+06,2920000,2110000,3920000,1810000,4280000,3e+06,2920000,2110000,3920000,1810000,4280000,3e+06,2920000,2110000,3920000,1810000,4280000,3,3,3,3,3,TRUE,TRUE
"Nashville Warbler",6450,101582388.42,101253928.5,94786963.9,110249368.6,91037958.45,112953554.275,101582388.42,101253928.5,94786963.9,110249368.6,91037958.45,112953554.275,101582388.42,101253928.5,94786963.9,110249368.6,91037958.45,112953554.275,1.02e+08,1.01e+08,94800000,1.1e+08,9.1e+07,1.13e+08,1.02e+08,1.01e+08,94800000,1.1e+08,9.1e+07,1.13e+08,1.02e+08,1.01e+08,94800000,1.1e+08,9.1e+07,1.13e+08,1,1,1,1,1,TRUE,TRUE
"Orange-crowned Warbler",6460,356168989.752579,354352711.108885,332880673.144345,379420595.512371,323893562.456176,390798114.97045,356168989.752579,354352711.108885,332880673.144345,379420595.512371,323893562.456176,390798114.97045,355563502.47,353750311.5,332314776,378775580.5,323342943.4,390133758.175,3.56e+08,3.54e+08,3.33e+08,3.79e+08,3.24e+08,3.91e+08,3.56e+08,3.54e+08,3.33e+08,3.79e+08,3.24e+08,3.91e+08,3.56e+08,3.54e+08,3.32e+08,3.79e+08,3.23e+08,3.9e+08,1,1,1,1,1,TRUE,TRUE
"Tennessee Warbler",6470,340270205.57,340095707,290076583.2,389122764,269460639.875,416215051.525,340270205.57,340095707,290076583.2,389122764,269460639.875,416215051.525,340270205.57,340095707,290076583.2,389122764,269460639.875,416215051.525,3.4e+08,3.4e+08,2.9e+08,3.89e+08,2.69e+08,4.16e+08,3.4e+08,3.4e+08,2.9e+08,3.89e+08,2.69e+08,4.16e+08,3.4e+08,3.4e+08,2.9e+08,3.89e+08,2.69e+08,4.16e+08,1,1,1,1,1,TRUE,TRUE
"Northern Parula",6480,101955579.49,101657015.5,97347377.2,106460891.2,95161379.525,108531419.05,101955579.49,101657015.5,97347377.2,106460891.2,95161379.525,108531419.05,101955579.49,101657015.5,97347377.2,106460891.2,95161379.525,108531419.05,1.02e+08,1.02e+08,97300000,1.06e+08,95200000,1.09e+08,1.02e+08,1.02e+08,97300000,1.06e+08,95200000,1.09e+08,1.02e+08,1.02e+08,97300000,1.06e+08,95200000,1.09e+08,1,1,1,1,1,TRUE,TRUE
"Cape May Warbler",6500,18225370.07,18102530.5,14357048.1,22652481.7,13136319.7,23871475.575,18225370.07,18102530.5,14357048.1,22652481.7,13136319.7,23871475.575,18225370.07,18102530.5,14357048.1,22652481.7,13136319.7,23871475.575,18200000,18100000,14400000,22700000,13100000,23900000,18200000,18100000,14400000,22700000,13100000,23900000,18200000,18100000,14400000,22700000,13100000,23900000,2,2,2,2,2,TRUE,TRUE
"Olive Warbler",6510,1134770.18095987,1034087.33280881,523066.089693155,2023804.87804878,436933.516915814,2545605.23210071,1134770.18095987,1034087.33280881,523066.089693155,2023804.87804878,436933.516915814,2545605.23210071,144229.29,131432.5,66481.7,257225.6,55534.25,323546.425,1130000,1030000,523000,2020000,437000,2550000,1130000,1030000,523000,2020000,437000,2550000,144000,131000,66500,257000,55500,324000,3,3,3,4,3,FALSE,FALSE
"Yellow Warbler",6520,293092392.663681,291758958.733205,273349305.395607,313904823.949669,259554472.222222,326433678.742802,293092392.663681,291758958.733205,273349305.395607,313904823.949669,259554472.222222,326433678.742802,274862045.84,273611551.5,256346978.6,294379943.9,243410184.05,306129503.925,2.93e+08,2.92e+08,2.73e+08,3.14e+08,2.6e+08,3.26e+08,2.93e+08,2.92e+08,2.73e+08,3.14e+08,2.6e+08,3.26e+08,2.75e+08,2.74e+08,2.56e+08,2.94e+08,2.43e+08,3.06e+08,1,1,1,1,1,TRUE,TRUE
"Black-throated Blue Warbler",6540,13575173.31,13572392.5,12490421,14580618,12232318.35,14934540.8,13575173.31,13572392.5,12490421,14580618,12232318.35,14934540.8,13575173.31,13572392.5,12490421,14580618,12232318.35,14934540.8,13600000,13600000,12500000,14600000,12200000,14900000,13600000,13600000,12500000,14600000,12200000,14900000,13600000,13600000,12500000,14600000,12200000,14900000,2,2,2,2,2,TRUE,TRUE
"Yellow-rumped Warbler",6550,498485483.82,494581871,472322003.2,529307740.7,453437681.075,553383621.1,498485483.82,494581871,472322003.2,529307740.7,453437681.075,553383621.1,498485483.82,494581871,472322003.2,529307740.7,453437681.075,553383621.1,4.98e+08,4.95e+08,4.72e+08,5.29e+08,4.53e+08,5.53e+08,4.98e+08,4.95e+08,4.72e+08,5.29e+08,4.53e+08,5.53e+08,4.98e+08,4.95e+08,4.72e+08,5.29e+08,4.53e+08,5.53e+08,1,1,1,1,1,TRUE,TRUE
"Magnolia Warbler",6570,136271163.54,135934613.5,128407590,145431393,123137396.825,149133889.975,136271163.54,135934613.5,128407590,145431393,123137396.825,149133889.975,136271163.54,135934613.5,128407590,145431393,123137396.825,149133889.975,1.36e+08,1.36e+08,1.28e+08,1.45e+08,1.23e+08,1.49e+08,1.36e+08,1.36e+08,1.28e+08,1.45e+08,1.23e+08,1.49e+08,1.36e+08,1.36e+08,1.28e+08,1.45e+08,1.23e+08,1.49e+08,1,1,1,1,1,TRUE,TRUE
"Cerulean Warbler",6580,3042475.68,3026836.5,2497041.5,3650166.7,2302373.925,3898430.775,3042475.68,3026836.5,2497041.5,3650166.7,2302373.925,3898430.775,3042475.68,3026836.5,2497041.5,3650166.7,2302373.925,3898430.775,3040000,3030000,2500000,3650000,2300000,3900000,3040000,3030000,2500000,3650000,2300000,3900000,3040000,3030000,2500000,3650000,2300000,3900000,3,3,3,3,3,TRUE,TRUE
"Chestnut-sided Warbler",6590,52257027.3,52424176.5,49296963.6,54986772.8,47742543.85,56912824.775,52257027.3,52424176.5,49296963.6,54986772.8,47742543.85,56912824.775,52257027.3,52424176.5,49296963.6,54986772.8,47742543.85,56912824.775,52300000,52400000,49300000,5.5e+07,47700000,56900000,52300000,52400000,49300000,5.5e+07,47700000,56900000,52300000,52400000,49300000,5.5e+07,47700000,56900000,1,2,1,2,1,TRUE,TRUE
"Bay-breasted Warbler",6600,22098047.12,22447620.5,17382489.9,27175234.8,15578169.3,29846089.85,22098047.12,22447620.5,17382489.9,27175234.8,15578169.3,29846089.85,22098047.12,22447620.5,17382489.9,27175234.8,15578169.3,29846089.85,22100000,22400000,17400000,27200000,15600000,29800000,22100000,22400000,17400000,27200000,15600000,29800000,22100000,22400000,17400000,27200000,15600000,29800000,2,2,2,2,2,TRUE,TRUE
"Blackpoll Warbler",6610,155724130.26,152968397,130590176.2,182303342.8,114686359.7,202273514.875,155724130.26,152968397,130590176.2,182303342.8,114686359.7,202273514.875,155724130.26,152968397,130590176.2,182303342.8,114686359.7,202273514.875,1.56e+08,1.53e+08,1.31e+08,1.82e+08,1.15e+08,2.02e+08,1.56e+08,1.53e+08,1.31e+08,1.82e+08,1.15e+08,2.02e+08,1.56e+08,1.53e+08,1.31e+08,1.82e+08,1.15e+08,2.02e+08,1,1,1,1,1,TRUE,TRUE
"Blackburnian Warbler",6620,27001522.38,26810226,25113200.3,29049660.1,24608080.7,29950452.05,27001522.38,26810226,25113200.3,29049660.1,24608080.7,29950452.05,27001522.38,26810226,25113200.3,29049660.1,24608080.7,29950452.05,2.7e+07,26800000,25100000,2.9e+07,24600000,3e+07,2.7e+07,26800000,25100000,2.9e+07,24600000,3e+07,2.7e+07,26800000,25100000,2.9e+07,24600000,3e+07,2,2,2,2,2,TRUE,TRUE
"Yellow-throated Warbler",6630,23179082.3364392,23039218.5151788,21566547.7407073,24735376.8159503,20658623.5848111,26174767.5082657,23179082.3364392,23039218.5151788,21566547.7407073,24735376.8159503,20658623.5848111,26174767.5082657,23135042.08,22995444,21525571.3,24688379.6,20619372.2,26125035.45,23200000,2.3e+07,21600000,24700000,20700000,26200000,23200000,2.3e+07,21600000,24700000,20700000,26200000,23100000,2.3e+07,21500000,24700000,20600000,26100000,2,2,2,2,2,TRUE,TRUE
"Grace's Warbler",6640,8972196.06995111,8783570.89131252,6323163.40729598,11832943.9638962,5404062.94659646,13664144.2271531,8972196.06995111,8783570.89131252,6323163.40729598,11832943.9638962,5404062.94659646,13664144.2271531,4771413.87,4671103,3362658.3,6292759.6,2873880.675,7266591.9,8970000,8780000,6320000,11800000,5400000,13700000,8970000,8780000,6320000,11800000,5400000,13700000,4770000,4670000,3360000,6290000,2870000,7270000,2,2,2,2,2,TRUE,TRUE
"Black-throated Gray Warbler",6650,11890931.388553,11764337.464732,10392472.5916969,13268517.6340185,9689781.111447,14424565.875655,11890931.388553,11764337.464732,10392472.5916969,13268517.6340185,9689781.111447,14424565.875655,11800560.31,11674928.5,10313489.8,13167676.9,9616138.775,14314939.175,11900000,11800000,10400000,13300000,9690000,14400000,11900000,11800000,10400000,13300000,9690000,14400000,11800000,11700000,10300000,13200000,9620000,14300000,2,2,2,2,2,TRUE,TRUE
"Golden-cheeked Warbler",6660,50256.72,42561,17312.5,94343.2,7180,123167.675,50256.72,42561,17312.5,94343.2,7180,123167.675,50256.72,42561,17312.5,94343.2,7180,123167.675,50300,42600,17300,94300,7180,123000,50300,42600,17300,94300,7180,123000,50300,42600,17300,94300,7180,123000,5,5,4,5,4,FALSE,FALSE
"Black-throated Green Warbler",6670,30415911.86,30475023,27964787.6,32666931.1,27353423.475,34286618.825,30415911.86,30475023,27964787.6,32666931.1,27353423.475,34286618.825,30415911.86,30475023,27964787.6,32666931.1,27353423.475,34286618.825,30400000,30500000,2.8e+07,32700000,27400000,34300000,30400000,30500000,2.8e+07,32700000,27400000,34300000,30400000,30500000,2.8e+07,32700000,27400000,34300000,2,2,2,2,2,TRUE,TRUE
"Townsend's Warbler",6680,51117230.13,51176590.5,44002853.2,58430472.3,41340335.65,61696464.1,51117230.13,51176590.5,44002853.2,58430472.3,41340335.65,61696464.1,51117230.13,51176590.5,44002853.2,58430472.3,41340335.65,61696464.1,51100000,51200000,4.4e+07,58400000,41300000,61700000,51100000,51200000,4.4e+07,58400000,41300000,61700000,51100000,51200000,4.4e+07,58400000,41300000,61700000,1,2,1,2,1,TRUE,TRUE
"Hermit Warbler",6690,8260616.02,8096538.5,7037524.6,9904937.4,5776793.95,10452615.4,8260616.02,8096538.5,7037524.6,9904937.4,5776793.95,10452615.4,8260616.02,8096538.5,7037524.6,9904937.4,5776793.95,10452615.4,8260000,8100000,7040000,9900000,5780000,10500000,8260000,8100000,7040000,9900000,5780000,10500000,8260000,8100000,7040000,9900000,5780000,10500000,2,2,2,2,2,TRUE,TRUE
"Kirtland's Warbler",6700,10339.68,8920,222.6,21936.5,0,29671.975,10339.68,8920,222.6,21936.5,0,29671.975,10339.68,8920,222.6,21936.5,0,29671.975,10300,8920,223,21900,0,29700,10300,8920,223,21900,0,29700,10300,8920,223,21900,0,29700,5,5,5,5,5,FALSE,FALSE
"Pine Warbler",6710,96113553.7019681,95862849.1096532,91365066.749974,100263579.089868,90148964.5683641,102438875.247319,96113553.7019681,95862849.1096532,91365066.749974,100263579.089868,90148964.5683641,102438875.247319,92297845.62,92057094,87737873.6,96283115,86570050.675,98372051.9,96100000,95900000,91400000,1e+08,90100000,1.02e+08,96100000,95900000,91400000,1e+08,90100000,1.02e+08,92300000,92100000,87700000,96300000,86600000,98400000,1,1,1,1,1,TRUE,TRUE
"Palm Warbler",6720,19271598.12,18924113.5,13240687.6,25085493.6,11984924.425,27629958.45,19271598.12,18924113.5,13240687.6,25085493.6,11984924.425,27629958.45,19271598.12,18924113.5,13240687.6,25085493.6,11984924.425,27629958.45,19300000,18900000,13200000,25100000,1.2e+07,27600000,19300000,18900000,13200000,25100000,1.2e+07,27600000,19300000,18900000,13200000,25100000,1.2e+07,27600000,2,2,2,2,2,TRUE,TRUE
"Prairie Warbler",6730,24175991.03,24126632,22827666.8,25746821.5,21328935.65,26360746.225,24175991.03,24126632,22827666.8,25746821.5,21328935.65,26360746.225,24175991.03,24126632,22827666.8,25746821.5,21328935.65,26360746.225,24200000,24100000,22800000,25700000,21300000,26400000,24200000,24100000,22800000,25700000,21300000,26400000,24200000,24100000,22800000,25700000,21300000,26400000,2,2,2,2,2,TRUE,TRUE
"Ovenbird",6740,120998889.8,120850455.5,115317226.4,126447740.5,112928189.775,128322471.575,120998889.8,120850455.5,115317226.4,126447740.5,112928189.775,128322471.575,120998889.8,120850455.5,115317226.4,126447740.5,112928189.775,128322471.575,1.21e+08,1.21e+08,1.15e+08,1.26e+08,1.13e+08,1.28e+08,1.21e+08,1.21e+08,1.15e+08,1.26e+08,1.13e+08,1.28e+08,1.21e+08,1.21e+08,1.15e+08,1.26e+08,1.13e+08,1.28e+08,1,1,1,1,1,TRUE,TRUE
"Northern Waterthrush",6750,84834587.23,85137415,77548715.7,91907303.3,71931297.45,95630927.35,84834587.23,85137415,77548715.7,91907303.3,71931297.45,95630927.35,84834587.23,85137415,77548715.7,91907303.3,71931297.45,95630927.35,84800000,85100000,77500000,91900000,71900000,95600000,84800000,85100000,77500000,91900000,71900000,95600000,84800000,85100000,77500000,91900000,71900000,95600000,1,1,1,1,1,TRUE,TRUE
"Louisiana Waterthrush",6760,9322790.68,9348564,8736790.3,9979168.8,8217272.575,10397386.75,9322790.68,9348564,8736790.3,9979168.8,8217272.575,10397386.75,9322790.68,9348564,8736790.3,9979168.8,8217272.575,10397386.75,9320000,9350000,8740000,9980000,8220000,10400000,9320000,9350000,8740000,9980000,8220000,10400000,9320000,9350000,8740000,9980000,8220000,10400000,2,2,2,2,2,TRUE,TRUE
"Kentucky Warbler",6770,14393202.64,14434127,13488408.4,15274140.7,12501542.55,15661893.15,14393202.64,14434127,13488408.4,15274140.7,12501542.55,15661893.15,14393202.64,14434127,13488408.4,15274140.7,12501542.55,15661893.15,14400000,14400000,13500000,15300000,12500000,15700000,14400000,14400000,13500000,15300000,12500000,15700000,14400000,14400000,13500000,15300000,12500000,15700000,2,2,2,2,2,TRUE,TRUE
"Connecticut Warbler",6780,1890274.73,1912339,1409858.3,2448382.2,1216734.325,2629345.375,1890274.73,1912339,1409858.3,2448382.2,1216734.325,2629345.375,1890274.73,1912339,1409858.3,2448382.2,1216734.325,2629345.375,1890000,1910000,1410000,2450000,1220000,2630000,1890000,1910000,1410000,2450000,1220000,2630000,1890000,1910000,1410000,2450000,1220000,2630000,3,3,3,3,3,TRUE,TRUE
"Mourning Warbler",6790,30051145.97,29745362.5,26869788.6,33267758.4,25773997.325,35510533.55,30051145.97,29745362.5,26869788.6,33267758.4,25773997.325,35510533.55,30051145.97,29745362.5,26869788.6,33267758.4,25773997.325,35510533.55,30100000,29700000,26900000,33300000,25800000,35500000,30100000,29700000,26900000,33300000,25800000,35500000,30100000,29700000,26900000,33300000,25800000,35500000,2,2,2,2,2,TRUE,TRUE
"MacGillivray's Warbler",6800,43547060.7457696,43573377.2418685,39437452.6294457,47480687.2023508,38110667.5955011,50281327.1354747,43547060.7457696,43573377.2418685,39437452.6294457,47480687.2023508,38110667.5955011,50281327.1354747,42976594.25,43002566,38920822,46858690.2,37611417.85,49622641.75,43500000,43600000,39400000,47500000,38100000,50300000,43500000,43600000,39400000,47500000,38100000,50300000,4.3e+07,4.3e+07,38900000,46900000,37600000,49600000,2,2,2,2,1,TRUE,TRUE
"Common Yellowthroat",6810,239899678.152678,239512865.352172,234226615.141291,245857240.08857,231066454.106917,248140557.886968,239899678.152678,239512865.352172,234226615.141291,245857240.08857,231066454.106917,248140557.886968,227520854.76,227154001.5,222140521.8,233171006.5,219143425.075,235336505.1,2.4e+08,2.4e+08,2.34e+08,2.46e+08,2.31e+08,2.48e+08,2.4e+08,2.4e+08,2.34e+08,2.46e+08,2.31e+08,2.48e+08,2.28e+08,2.27e+08,2.22e+08,2.33e+08,2.19e+08,2.35e+08,1,1,1,1,1,TRUE,TRUE
"Yellow-breasted Chat",6830,79885095.2270467,79845898.243288,76120246.9340404,84216061.0982212,73780899.5691084,86050587.7251132,79885095.2270467,79845898.243288,76120246.9340404,84216061.0982212,73780899.5691084,86050587.7251132,72303999.69,72268522.5,68896435.5,76223956.9,66779092.2,77884386.95,79900000,79800000,76100000,84200000,73800000,86100000,79900000,79800000,76100000,84200000,73800000,86100000,72300000,72300000,68900000,76200000,66800000,77900000,1,1,1,1,1,TRUE,TRUE
"Hooded Warbler",6840,48815173.12,48602904.5,45896502.9,52052306.6,43031108.2,53649448.725,48815173.12,48602904.5,45896502.9,52052306.6,43031108.2,53649448.725,48815173.12,48602904.5,45896502.9,52052306.6,43031108.2,53649448.725,48800000,48600000,45900000,52100000,4.3e+07,53600000,48800000,48600000,45900000,52100000,4.3e+07,53600000,48800000,48600000,45900000,52100000,4.3e+07,53600000,2,2,1,2,1,TRUE,TRUE
"Wilson's Warbler",6850,329495079.97,330709758.5,286461590.8,371009115.4,267964641.7,404377512.95,329495079.97,330709758.5,286461590.8,371009115.4,267964641.7,404377512.95,329495079.97,330709758.5,286461590.8,371009115.4,267964641.7,404377512.95,3.29e+08,3.31e+08,2.86e+08,3.71e+08,2.68e+08,4.04e+08,3.29e+08,3.31e+08,2.86e+08,3.71e+08,2.68e+08,4.04e+08,3.29e+08,3.31e+08,2.86e+08,3.71e+08,2.68e+08,4.04e+08,1,1,1,1,1,TRUE,TRUE
"Canada Warbler",6860,9257142.94,9083551.5,8260843,10379346.6,7798089.9,11257875.55,9257142.94,9083551.5,8260843,10379346.6,7798089.9,11257875.55,9257142.94,9083551.5,8260843,10379346.6,7798089.9,11257875.55,9260000,9080000,8260000,10400000,7800000,11300000,9260000,9080000,8260000,10400000,7800000,11300000,9260000,9080000,8260000,10400000,7800000,11300000,2,2,2,2,2,TRUE,TRUE
"American Redstart",6870,137045487.35,137301916,128987286.9,144422220.4,124529179.775,151726065.775,137045487.35,137301916,128987286.9,144422220.4,124529179.775,151726065.775,137045487.35,137301916,128987286.9,144422220.4,124529179.775,151726065.775,1.37e+08,1.37e+08,1.29e+08,1.44e+08,1.25e+08,1.52e+08,1.37e+08,1.37e+08,1.29e+08,1.44e+08,1.25e+08,1.52e+08,1.37e+08,1.37e+08,1.29e+08,1.44e+08,1.25e+08,1.52e+08,1,1,1,1,1,TRUE,TRUE
"Painted Redstart",6880,639477.266514806,602025.056947608,345367.653758542,955226.879271071,253688.61047836,1212623.80410023,639477.266514806,602025.056947608,345367.653758542,955226.879271071,253688.61047836,1212623.80410023,140365.26,132144.5,75808.2,209672.3,55684.65,266170.925,639000,602000,345000,955000,254000,1210000,639000,602000,345000,955000,254000,1210000,140000,132000,75800,210000,55700,266000,3,4,3,4,3,FALSE,FALSE
"House Sparrow",6882,1433234730.90186,1431010043.10345,1353968848.14324,1525666141.24668,1304492695.29178,1556983572.44695,429941908.533917,429274546.449174,406163720.50925,457669492.938134,391321858.862144,467064099.313706,216131797.42,215796314.5,204178502.3,230070454.1,196717498.45,234793122.725,1.43e+09,1.43e+09,1.35e+09,1.53e+09,1.3e+09,1.56e+09,4.3e+08,4.29e+08,4.06e+08,4.58e+08,3.91e+08,4.67e+08,2.16e+08,2.16e+08,2.04e+08,2.3e+08,1.97e+08,2.35e+08,1,1,1,1,1,TRUE,TRUE
"Eurasian Tree Sparrow",6883,286946390,274758500,212382100,375551600,181194375,444342750,286946.39,274758.5,212382.1,375551.6,181194.375,444342.75,286946.39,274758.5,212382.1,375551.6,181194.375,444342.75,2.87e+08,2.75e+08,2.12e+08,3.76e+08,1.81e+08,4.44e+08,287000,275000,212000,376000,181000,444000,287000,275000,212000,376000,181000,444000,1,1,1,1,1,FALSE,FALSE
"Red-faced Warbler",6900,4089009.27464009,3906371.81616833,1981058.97009967,6185830.0110742,1242623.40808416,8086185.49280177,4089009.27464009,3906371.81616833,1981058.97009967,6185830.0110742,1242623.40808416,8086185.49280177,1476950.15,1410981.5,715558.5,2234321.8,448835.575,2920730.2,4090000,3910000,1980000,6190000,1240000,8090000,4090000,3910000,1980000,6190000,1240000,8090000,1480000,1410000,716000,2230000,449000,2920000,3,3,2,3,2,TRUE,TRUE
"American Pipit",6970,17624056.8363717,16923098.5993775,10716619.386394,24488494.7754558,7909944.86438417,29187665.3234771,15862532.7963982,15231635.3176588,9645493.54677339,22040870.3351676,7119346.07303652,26270358.9044522,15854601.53,15224019.5,9640670.8,22029849.9,7115786.4,26257223.725,17600000,16900000,10700000,24500000,7910000,29200000,15900000,15200000,9650000,2.2e+07,7120000,26300000,15900000,15200000,9640000,2.2e+07,7120000,26300000,2,2,2,2,2,TRUE,TRUE
"Sprague's Pipit",7000,1456999.38,1454930,1220681.8,1695430.5,1099918.175,1872481.65,1456999.38,1454930,1220681.8,1695430.5,1099918.175,1872481.65,1456999.38,1454930,1220681.8,1695430.5,1099918.175,1872481.65,1460000,1450000,1220000,1700000,1100000,1870000,1460000,1450000,1220000,1700000,1100000,1870000,1460000,1450000,1220000,1700000,1100000,1870000,3,3,3,3,3,TRUE,TRUE
"American Dipper",7010,2671383.2054561,2657512.25490196,2118549.97868713,3168034.73998295,1873932.49147485,3628260.70971867,2671383.2054561,2657512.25490196,2118549.97868713,3168034.73998295,1873932.49147485,3628260.70971867,2506826,2493809.5,1988047.3,2972883.8,1758498.25,3404759.85,2670000,2660000,2120000,3170000,1870000,3630000,2670000,2660000,2120000,3170000,1870000,3630000,2510000,2490000,1990000,2970000,1760000,3400000,3,3,3,3,3,TRUE,TRUE
"Sage Thrasher",7020,5968692.24,5964086.5,5310489.3,6567612.1,5005314.5,6977530.45,5968692.24,5964086.5,5310489.3,6567612.1,5005314.5,6977530.45,5968692.24,5964086.5,5310489.3,6567612.1,5005314.5,6977530.45,5970000,5960000,5310000,6570000,5010000,6980000,5970000,5960000,5310000,6570000,5010000,6980000,5970000,5960000,5310000,6570000,5010000,6980000,2,2,2,2,2,TRUE,TRUE
"Northern Mockingbird",7030,86778913.1743738,86822678.2273603,83873501.4450867,90264016.3776493,83042726.3065992,91098371.4776012,86778913.1743738,86822678.2273603,83873501.4450867,90264016.3776493,83042726.3065992,91098371.4776012,72061209.5,72097552,69648555.6,74955239.2,68958679.925,75648087.675,86800000,86800000,83900000,90300000,8.3e+07,91100000,86800000,86800000,83900000,90300000,8.3e+07,91100000,72100000,72100000,69600000,7.5e+07,6.9e+07,75600000,1,1,1,1,1,TRUE,TRUE
"Gray Catbird",7040,122394115.75,122541918.5,118988204,125614506,117400707.85,126476377.7,122394115.75,122541918.5,118988204,125614506,117400707.85,126476377.7,122394115.75,122541918.5,118988204,125614506,117400707.85,126476377.7,1.22e+08,1.23e+08,1.19e+08,1.26e+08,1.17e+08,1.26e+08,1.22e+08,1.23e+08,1.19e+08,1.26e+08,1.17e+08,1.26e+08,1.22e+08,1.23e+08,1.19e+08,1.26e+08,1.17e+08,1.26e+08,1,1,1,1,1,TRUE,TRUE
